掉落ID	奖励名称	必掉奖励	随机类型（0万分比，1权重）	奖励随机个数	奖励1	奖励1权重	奖励2	奖励2权重	奖励3	奖励3权重	奖励4	奖励4权重	奖励5	奖励5权重	奖励6	奖励6权重	奖励7	奖励7权重	奖励8	奖励8权重	奖励9	奖励9权重	奖励10	奖励10权重	奖励11	奖励11权重	奖励12	奖励12权重	奖励13	奖励13权重	奖励14	奖励14权重	奖励15	奖励15权重
10208	关卡208手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10209	关卡209手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10210	关卡210手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10211	关卡211手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10212	关卡212手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10213	关卡213手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10214	关卡214手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10215	关卡215手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10216	关卡216手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10217	关卡217手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10218	关卡218手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10219	关卡219手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10220	关卡220手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10221	关卡221手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10222	关卡222手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10223	关卡223手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10224	关卡224手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10225	关卡225手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10226	关卡226手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10227	关卡227手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10228	关卡228手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10229	关卡229手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10230	关卡230手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10231	关卡231手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10232	关卡232手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10233	关卡233手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10234	关卡234手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10235	关卡235手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10236	关卡236手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10237	关卡237手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10238	关卡238手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10239	关卡239手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10240	关卡240手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10241	关卡241手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10242	关卡242手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10243	关卡243手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10244	关卡244手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10245	关卡245手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10246	关卡246手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10247	关卡247手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10248	关卡248手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10249	关卡249手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10250	关卡250手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10251	关卡251手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10252	关卡252手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10253	关卡253手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10254	关卡254手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10255	关卡255手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10256	关卡256手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10257	关卡257手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10258	关卡258手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10259	关卡259手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10260	关卡260手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10261	关卡261手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10262	关卡262手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10263	关卡263手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10264	关卡264手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10265	关卡265手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10266	关卡266手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10267	关卡267手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10268	关卡268手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10269	关卡269手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10270	关卡270手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10271	关卡271手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10272	关卡272手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10273	关卡273手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10274	关卡274手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10275	关卡275手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10276	关卡276手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10277	关卡277手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10278	关卡278手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10279	关卡279手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10280	关卡280手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10281	关卡281手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10282	关卡282手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10283	关卡283手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10284	关卡284手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10285	关卡285手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10286	关卡286手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10287	关卡287手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10288	关卡288手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10289	关卡289手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10290	关卡290手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10291	关卡291手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10292	关卡292手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10293	关卡293手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10294	关卡294手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10295	关卡295手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10296	关卡296手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10297	关卡297手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10298	关卡298手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10299	关卡299手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10300	关卡300手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10301	关卡301手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10302	关卡302手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10303	关卡303手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10304	关卡304手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10305	关卡305手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10306	关卡306手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10307	关卡307手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10308	关卡308手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10309	关卡309手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10310	关卡310手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10311	关卡311手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10312	关卡312手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10313	关卡313手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10314	关卡314手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10315	关卡315手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10316	关卡316手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10317	关卡317手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10318	关卡318手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10319	关卡319手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10320	关卡320手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10321	关卡321手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10322	关卡322手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10323	关卡323手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10324	关卡324手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
